ver:"3.0" more:T hisLimit:10000 dis:"Mon 1-Jan-2024 to Sun 1-Feb-2026" view:"chart" limit:10000 hisStart:2024-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-02T00:00:00+02:00 Bucharest
ts disKey:"ui::timestamp" tz:"Bucharest" chartFormat:"D-MMM",v0 mod:2024-04-12T14:47:38.742Z hisSize:56483 tz:"Bucharest" precision:1 roomRef:@p:linkEdge:r:2d996b7e-192811d1 "Site B Room 4 Living" lorawanPoint maxVal:100 his minVal:0 humidity id:@p:linkEdge:r:2d997a3d-1687e50e "Site B Room 4 Living AQ Humidity" hisStart:2025-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-06T03:00:00+02:00 Bucharest innLinkEdge kind:"Number" unit:"%RH" sensor cur amSensorRef:@p:linkEdge:r:2d997a3d-a040140e "Site B Room 4 Living AQ" curStatus:"ok" point curVal:38%RH disMacro:"\$equipRef \$navName" lorawanConnRef:@p:linkEdge:r:2d997a3d-8ce770dd "4 Living AQ" navName:"Humidity" hisCollectInterval:15min equipRef:@p:linkEdge:r:2d997a3d-a040140e "Site B Room 4 Living AQ" hisStatus:"ok" siteRef:@p:linkEdge:r:2d996a50-dc9f00bf "Site B Room" hisCollectCov:0.1 lorawanCur:"humidity" floorRef:@p:linkEdge:r:2d996b5e-526d9983 "p:linkEdge:r:2d996b5e-526d9983" amSensorAM307ModelId:"_amSensorAM307_point:humidity"
2025-02-16T15:21:32+02:00 Bucharest,32.5%RH
2025-02-16T15:30:00+02:00 Bucharest,32.5%RH
2025-02-16T15:41:32+02:00 Bucharest,33%RH
2025-02-16T15:45:00+02:00 Bucharest,33%RH
2025-02-16T16:00:00+02:00 Bucharest,33%RH
2025-02-16T16:01:33+02:00 Bucharest,34%RH
2025-02-16T16:11:31+02:00 Bucharest,34.5%RH
2025-02-16T16:15:00+02:00 Bucharest,34.5%RH
2025-02-16T16:21:31+02:00 Bucharest,35%RH
2025-02-16T16:30:00+02:00 Bucharest,35%RH
2025-02-16T16:31:31+02:00 Bucharest,32%RH
2025-02-16T16:41:31+02:00 Bucharest,34%RH
2025-02-16T16:45:00+02:00 Bucharest,34%RH
2025-02-16T16:51:30+02:00 Bucharest,35%RH
2025-02-16T17:00:00+02:00 Bucharest,35%RH
2025-02-16T17:11:30+02:00 Bucharest,36%RH
2025-02-16T17:15:00+02:00 Bucharest,36%RH
2025-02-16T17:21:30+02:00 Bucharest,35.5%RH
2025-02-16T17:30:00+02:00 Bucharest,35.5%RH
2025-02-16T17:31:30+02:00 Bucharest,35%RH
2025-02-16T17:41:29+02:00 Bucharest,35.5%RH
2025-02-16T17:45:00+02:00 Bucharest,35.5%RH
2025-02-16T17:51:29+02:00 Bucharest,35%RH
2025-02-16T18:00:00+02:00 Bucharest,35%RH
2025-02-16T18:11:29+02:00 Bucharest,35.5%RH
2025-02-16T18:15:00+02:00 Bucharest,35.5%RH
2025-02-16T18:30:00+02:00 Bucharest,35.5%RH
2025-02-16T18:31:29+02:00 Bucharest,36%RH
2025-02-16T18:41:28+02:00 Bucharest,35.5%RH
2025-02-16T18:45:00+02:00 Bucharest,35.5%RH
2025-02-16T18:51:28+02:00 Bucharest,36.5%RH
2025-02-16T19:00:00+02:00 Bucharest,36.5%RH
2025-02-16T19:01:28+02:00 Bucharest,37%RH
2025-02-16T19:11:28+02:00 Bucharest,38%RH
2025-02-16T19:15:00+02:00 Bucharest,38%RH
2025-02-16T19:30:00+02:00 Bucharest,38%RH
2025-02-16T19:41:27+02:00 Bucharest,37.5%RH
2025-02-16T19:45:00+02:00 Bucharest,37.5%RH
2025-02-16T19:51:27+02:00 Bucharest,37%RH
2025-02-16T20:00:00+02:00 Bucharest,37%RH
2025-02-16T20:11:27+02:00 Bucharest,36.5%RH
2025-02-16T20:15:00+02:00 Bucharest,36.5%RH
2025-02-16T20:30:00+02:00 Bucharest,36.5%RH
2025-02-16T20:41:26+02:00 Bucharest,36%RH
2025-02-16T20:45:00+02:00 Bucharest,36%RH
2025-02-16T21:00:00+02:00 Bucharest,36%RH
2025-02-16T21:01:26+02:00 Bucharest,35.5%RH
2025-02-16T21:11:26+02:00 Bucharest,35%RH
2025-02-16T21:15:00+02:00 Bucharest,35%RH
2025-02-16T21:21:26+02:00 Bucharest,36.5%RH
2025-02-16T21:30:00+02:00 Bucharest,36.5%RH
2025-02-16T21:31:25+02:00 Bucharest,37%RH
2025-02-16T21:45:00+02:00 Bucharest,37%RH
2025-02-16T21:51:25+02:00 Bucharest,38.5%RH
2025-02-16T22:00:00+02:00 Bucharest,38.5%RH
2025-02-16T22:11:25+02:00 Bucharest,39%RH
2025-02-16T22:15:00+02:00 Bucharest,39%RH
2025-02-16T22:30:00+02:00 Bucharest,39%RH
2025-02-16T22:31:24+02:00 Bucharest,38.5%RH
2025-02-16T22:41:24+02:00 Bucharest,40%RH
2025-02-16T22:45:00+02:00 Bucharest,40%RH
2025-02-16T23:00:00+02:00 Bucharest,40%RH
2025-02-16T23:01:24+02:00 Bucharest,40.5%RH
2025-02-16T23:15:00+02:00 Bucharest,40.5%RH
2025-02-16T23:21:24+02:00 Bucharest,41%RH
2025-02-16T23:30:00+02:00 Bucharest,41%RH
2025-02-16T23:31:23+02:00 Bucharest,40.5%RH
2025-02-16T23:41:23+02:00 Bucharest,39.5%RH
2025-02-16T23:45:00+02:00 Bucharest,39.5%RH
2025-02-16T23:51:23+02:00 Bucharest,39%RH
2025-02-17T00:00:00+02:00 Bucharest,39%RH
2025-02-17T00:11:23+02:00 Bucharest,38.5%RH
2025-02-17T00:15:00+02:00 Bucharest,38.5%RH
2025-02-17T00:30:00+02:00 Bucharest,38.5%RH
2025-02-17T00:31:22+02:00 Bucharest,38%RH
2025-02-17T00:45:00+02:00 Bucharest,38%RH
2025-02-17T01:00:00+02:00 Bucharest,38%RH
2025-02-17T01:11:22+02:00 Bucharest,37.5%RH
2025-02-17T01:15:00+02:00 Bucharest,37.5%RH
2025-02-17T01:30:00+02:00 Bucharest,37.5%RH
2025-02-17T01:45:00+02:00 Bucharest,37.5%RH
2025-02-17T02:00:00+02:00 Bucharest,37.5%RH
2025-02-17T02:01:21+02:00 Bucharest,37%RH
2025-02-17T02:15:00+02:00 Bucharest,37%RH
2025-02-17T02:30:00+02:00 Bucharest,37%RH
2025-02-17T02:41:20+02:00 Bucharest,36.5%RH
2025-02-17T02:45:00+02:00 Bucharest,36.5%RH
2025-02-17T03:00:00+02:00 Bucharest,36.5%RH
2025-02-17T03:15:00+02:00 Bucharest,36.5%RH
2025-02-17T03:21:19+02:00 Bucharest,36%RH
2025-02-17T03:30:00+02:00 Bucharest,36%RH
2025-02-17T03:41:19+02:00 Bucharest,35.5%RH
2025-02-17T03:45:00+02:00 Bucharest,35.5%RH
2025-02-17T04:00:00+02:00 Bucharest,35.5%RH
2025-02-17T04:11:18+02:00 Bucharest,35%RH
2025-02-17T04:15:00+02:00 Bucharest,35%RH
2025-02-17T04:30:00+02:00 Bucharest,35%RH
2025-02-17T04:31:18+02:00 Bucharest,34.5%RH
2025-02-17T04:45:00+02:00 Bucharest,34.5%RH
2025-02-17T04:51:18+02:00 Bucharest,34%RH
2025-02-17T05:00:00+02:00 Bucharest,34%RH
2025-02-17T05:11:17+02:00 Bucharest,33.5%RH
2025-02-17T05:15:00+02:00 Bucharest,33.5%RH
2025-02-17T05:30:00+02:00 Bucharest,33.5%RH
2025-02-17T05:45:00+02:00 Bucharest,33.5%RH
2025-02-17T06:00:00+02:00 Bucharest,33.5%RH
2025-02-17T06:01:16+02:00 Bucharest,33%RH
2025-02-17T06:15:00+02:00 Bucharest,33%RH
2025-02-17T06:30:00+02:00 Bucharest,33%RH
2025-02-17T06:45:00+02:00 Bucharest,33%RH
2025-02-17T07:00:00+02:00 Bucharest,33%RH
2025-02-17T07:15:00+02:00 Bucharest,33%RH
2025-02-17T07:30:00+02:00 Bucharest,33%RH
2025-02-17T07:45:00+02:00 Bucharest,33%RH
2025-02-17T08:00:00+02:00 Bucharest,33%RH
2025-02-17T08:11:14+02:00 Bucharest,33.5%RH
2025-02-17T08:15:00+02:00 Bucharest,33.5%RH
2025-02-17T08:30:00+02:00 Bucharest,33.5%RH
2025-02-17T08:45:00+02:00 Bucharest,33.5%RH
2025-02-17T09:00:00+02:00 Bucharest,33.5%RH
2025-02-17T09:15:00+02:00 Bucharest,33.5%RH
2025-02-17T09:21:13+02:00 Bucharest,34%RH
2025-02-17T09:30:00+02:00 Bucharest,34%RH
2025-02-17T09:45:00+02:00 Bucharest,34%RH
2025-02-17T10:00:00+02:00 Bucharest,34%RH
2025-02-17T10:15:00+02:00 Bucharest,34%RH
2025-02-17T10:21:12+02:00 Bucharest,33%RH
2025-02-17T10:30:00+02:00 Bucharest,33%RH
2025-02-17T10:31:12+02:00 Bucharest,33.5%RH
2025-02-17T10:41:12+02:00 Bucharest,34.5%RH
2025-02-17T10:45:00+02:00 Bucharest,34.5%RH
2025-02-17T11:00:00+02:00 Bucharest,34.5%RH
2025-02-17T11:01:11+02:00 Bucharest,33.5%RH
2025-02-17T11:15:00+02:00 Bucharest,33.5%RH
2025-02-17T11:30:00+02:00 Bucharest,33.5%RH
2025-02-17T11:41:11+02:00 Bucharest,34%RH
2025-02-17T11:45:00+02:00 Bucharest,34%RH
2025-02-17T12:00:00+02:00 Bucharest,34%RH
2025-02-17T12:01:10+02:00 Bucharest,34.5%RH
2025-02-17T12:15:00+02:00 Bucharest,34.5%RH
2025-02-17T12:21:10+02:00 Bucharest,35%RH
2025-02-17T12:30:00+02:00 Bucharest,35%RH
2025-02-17T12:31:10+02:00 Bucharest,34%RH
2025-02-17T12:41:09+02:00 Bucharest,35%RH
2025-02-17T12:45:00+02:00 Bucharest,35%RH
2025-02-17T12:51:09+02:00 Bucharest,34.5%RH
2025-02-17T13:00:00+02:00 Bucharest,34.5%RH
2025-02-17T13:15:00+02:00 Bucharest,34.5%RH
2025-02-17T13:30:00+02:00 Bucharest,34.5%RH
2025-02-17T13:31:09+02:00 Bucharest,34%RH
2025-02-17T13:41:08+02:00 Bucharest,34.5%RH
2025-02-17T13:45:00+02:00 Bucharest,34.5%RH
2025-02-17T13:51:08+02:00 Bucharest,35%RH
2025-02-17T14:00:00+02:00 Bucharest,35%RH
2025-02-17T14:11:08+02:00 Bucharest,34.5%RH
2025-02-17T14:15:00+02:00 Bucharest,34.5%RH
2025-02-17T14:21:08+02:00 Bucharest,33.5%RH
2025-02-17T14:30:00+02:00 Bucharest,33.5%RH
2025-02-17T14:31:08+02:00 Bucharest,34%RH
2025-02-17T14:41:07+02:00 Bucharest,34.5%RH
2025-02-17T14:45:00+02:00 Bucharest,34.5%RH
2025-02-17T15:00:00+02:00 Bucharest,34.5%RH
2025-02-17T15:15:00+02:00 Bucharest,34.5%RH
2025-02-17T15:30:00+02:00 Bucharest,34.5%RH
2025-02-17T15:31:06+02:00 Bucharest,34%RH
2025-02-17T15:45:00+02:00 Bucharest,34%RH
2025-02-17T16:00:00+02:00 Bucharest,34%RH
2025-02-17T16:01:06+02:00 Bucharest,34.5%RH
2025-02-17T16:15:00+02:00 Bucharest,34.5%RH
2025-02-17T16:21:05+02:00 Bucharest,34%RH
2025-02-17T16:30:00+02:00 Bucharest,34%RH
2025-02-17T16:45:00+02:00 Bucharest,34%RH
2025-02-17T17:00:00+02:00 Bucharest,34%RH
2025-02-17T17:11:05+02:00 Bucharest,33.5%RH
2025-02-17T17:15:00+02:00 Bucharest,33.5%RH
2025-02-17T17:21:05+02:00 Bucharest,34%RH
2025-02-17T17:30:00+02:00 Bucharest,34%RH
2025-02-17T17:31:04+02:00 Bucharest,34.5%RH
2025-02-17T17:45:00+02:00 Bucharest,34.5%RH
2025-02-17T18:00:00+02:00 Bucharest,34.5%RH
2025-02-17T18:01:04+02:00 Bucharest,35%RH
2025-02-17T18:15:00+02:00 Bucharest,35%RH
2025-02-17T18:21:03+02:00 Bucharest,35.5%RH
2025-02-17T18:30:00+02:00 Bucharest,35.5%RH
2025-02-17T18:31:03+02:00 Bucharest,36%RH
2025-02-17T18:41:03+02:00 Bucharest,35.5%RH
2025-02-17T18:45:00+02:00 Bucharest,35.5%RH
2025-02-17T19:00:00+02:00 Bucharest,35.5%RH
2025-02-17T19:15:00+02:00 Bucharest,35.5%RH
2025-02-17T19:30:00+02:00 Bucharest,35.5%RH
2025-02-17T19:45:00+02:00 Bucharest,35.5%RH
2025-02-17T20:00:00+02:00 Bucharest,35.5%RH
2025-02-17T20:01:02+02:00 Bucharest,35%RH
2025-02-17T20:15:00+02:00 Bucharest,35%RH
2025-02-17T20:30:00+02:00 Bucharest,35%RH
2025-02-17T20:31:01+02:00 Bucharest,34.5%RH
2025-02-17T20:45:00+02:00 Bucharest,34.5%RH
2025-02-17T21:00:00+02:00 Bucharest,34.5%RH
2025-02-17T21:15:00+02:00 Bucharest,34.5%RH
2025-02-17T21:30:00+02:00 Bucharest,34.5%RH
2025-02-17T21:31:00+02:00 Bucharest,34%RH
2025-02-17T21:45:00+02:00 Bucharest,34%RH
2025-02-17T22:00:00+02:00 Bucharest,34%RH
2025-02-17T22:01:00+02:00 Bucharest,33.5%RH
2025-02-17T22:15:00+02:00 Bucharest,33.5%RH
2025-02-17T22:20:59+02:00 Bucharest,34%RH
2025-02-17T22:30:00+02:00 Bucharest,34%RH
2025-02-17T22:31:00+02:00 Bucharest,34.5%RH
2025-02-17T22:45:00+02:00 Bucharest,34.5%RH
2025-02-17T23:00:00+02:00 Bucharest,34.5%RH
2025-02-17T23:15:00+02:00 Bucharest,34.5%RH
2025-02-17T23:30:00+02:00 Bucharest,34.5%RH
2025-02-17T23:31:00+02:00 Bucharest,34%RH
2025-02-17T23:45:00+02:00 Bucharest,34%RH
2025-02-18T00:00:00+02:00 Bucharest,34%RH
2025-02-18T00:01:00+02:00 Bucharest,33.5%RH
2025-02-18T00:15:00+02:00 Bucharest,33.5%RH
2025-02-18T00:30:00+02:00 Bucharest,33.5%RH
2025-02-18T00:45:00+02:00 Bucharest,33.5%RH
2025-02-18T00:50:56+02:00 Bucharest,33%RH
2025-02-18T01:00:00+02:00 Bucharest,33%RH
2025-02-18T01:15:00+02:00 Bucharest,33%RH
2025-02-18T01:30:00+02:00 Bucharest,33%RH
2025-02-18T01:45:00+02:00 Bucharest,33%RH
2025-02-18T01:50:55+02:00 Bucharest,32.5%RH
2025-02-18T02:00:00+02:00 Bucharest,32.5%RH
2025-02-18T02:15:00+02:00 Bucharest,32.5%RH
2025-02-18T02:30:00+02:00 Bucharest,32.5%RH
2025-02-18T02:40:55+02:00 Bucharest,32%RH
2025-02-18T02:45:00+02:00 Bucharest,32%RH
2025-02-18T03:00:00+02:00 Bucharest,32%RH
2025-02-18T03:15:00+02:00 Bucharest,32%RH
2025-02-18T03:30:00+02:00 Bucharest,32%RH
2025-02-18T03:31:00+02:00 Bucharest,31.5%RH
2025-02-18T03:45:00+02:00 Bucharest,31.5%RH
2025-02-18T04:00:00+02:00 Bucharest,31.5%RH
2025-02-18T04:10:53+02:00 Bucharest,31%RH
2025-02-18T04:15:00+02:00 Bucharest,31%RH
2025-02-18T04:30:00+02:00 Bucharest,31%RH
2025-02-18T04:40:52+02:00 Bucharest,30.5%RH
2025-02-18T04:45:00+02:00 Bucharest,30.5%RH
2025-02-18T05:00:00+02:00 Bucharest,30.5%RH
2025-02-18T05:15:00+02:00 Bucharest,30.5%RH
2025-02-18T05:30:00+02:00 Bucharest,30.5%RH
2025-02-18T05:45:00+02:00 Bucharest,30.5%RH
2025-02-18T06:00:00+02:00 Bucharest,30.5%RH
2025-02-18T06:15:00+02:00 Bucharest,30.5%RH
2025-02-18T06:20:51+02:00 Bucharest,30%RH
2025-02-18T06:30:00+02:00 Bucharest,30%RH
2025-02-18T06:40:50+02:00 Bucharest,30.5%RH
2025-02-18T06:45:00+02:00 Bucharest,30.5%RH
2025-02-18T07:00:00+02:00 Bucharest,30.5%RH
2025-02-18T07:15:00+02:00 Bucharest,30.5%RH
2025-02-18T07:30:00+02:00 Bucharest,30.5%RH
2025-02-18T07:45:00+02:00 Bucharest,30.5%RH
2025-02-18T08:00:00+02:00 Bucharest,30.5%RH
2025-02-18T08:15:00+02:00 Bucharest,30.5%RH
2025-02-18T08:30:00+02:00 Bucharest,30.5%RH
2025-02-18T08:45:00+02:00 Bucharest,30.5%RH
2025-02-18T09:00:00+02:00 Bucharest,30.5%RH
2025-02-18T09:15:00+02:00 Bucharest,30.5%RH
2025-02-18T09:30:00+02:00 Bucharest,30.5%RH
2025-02-18T09:45:00+02:00 Bucharest,30.5%RH
2025-02-18T09:50:47+02:00 Bucharest,31%RH
2025-02-18T10:00:00+02:00 Bucharest,31%RH
2025-02-18T10:15:00+02:00 Bucharest,31%RH
2025-02-18T10:20:46+02:00 Bucharest,30.5%RH
2025-02-18T10:30:00+02:00 Bucharest,30.5%RH
2025-02-18T10:40:46+02:00 Bucharest,30%RH
2025-02-18T10:45:00+02:00 Bucharest,30%RH
2025-02-18T10:50:46+02:00 Bucharest,31%RH
2025-02-18T11:00:00+02:00 Bucharest,31%RH
2025-02-18T11:15:00+02:00 Bucharest,31%RH
2025-02-18T11:30:00+02:00 Bucharest,31%RH
2025-02-18T11:31:00+02:00 Bucharest,32%RH
2025-02-18T11:45:00+02:00 Bucharest,32%RH
2025-02-18T12:00:00+02:00 Bucharest,32%RH
2025-02-18T12:01:00+02:00 Bucharest,32.5%RH
2025-02-18T12:10:45+02:00 Bucharest,32%RH
2025-02-18T12:15:00+02:00 Bucharest,32%RH
2025-02-18T12:30:00+02:00 Bucharest,32%RH
2025-02-18T12:40:44+02:00 Bucharest,32.5%RH
2025-02-18T12:45:00+02:00 Bucharest,32.5%RH
2025-02-18T13:00:00+02:00 Bucharest,32.5%RH
2025-02-18T13:10:43+02:00 Bucharest,34%RH
2025-02-18T13:15:00+02:00 Bucharest,34%RH
2025-02-18T13:30:00+02:00 Bucharest,34%RH
2025-02-18T13:31:00+02:00 Bucharest,33.5%RH
2025-02-18T13:45:00+02:00 Bucharest,33.5%RH
2025-02-18T14:00:00+02:00 Bucharest,33.5%RH
2025-02-18T14:15:00+02:00 Bucharest,33.5%RH
2025-02-18T14:30:00+02:00 Bucharest,33.5%RH
2025-02-18T14:45:00+02:00 Bucharest,33.5%RH
2025-02-18T15:00:00+02:00 Bucharest,33.5%RH
2025-02-18T15:15:00+02:00 Bucharest,33.5%RH
2025-02-18T15:30:00+02:00 Bucharest,33.5%RH
2025-02-18T15:40:41+02:00 Bucharest,34%RH
2025-02-18T15:45:00+02:00 Bucharest,34%RH
2025-02-18T16:00:00+02:00 Bucharest,34%RH
2025-02-18T16:15:00+02:00 Bucharest,34%RH
2025-02-18T16:30:00+02:00 Bucharest,34%RH
2025-02-18T16:45:00+02:00 Bucharest,34%RH
2025-02-18T16:50:40+02:00 Bucharest,33.5%RH
2025-02-18T17:00:00+02:00 Bucharest,33.5%RH
2025-02-18T17:01:00+02:00 Bucharest,33%RH
2025-02-18T17:15:00+02:00 Bucharest,33%RH
2025-02-18T17:30:00+02:00 Bucharest,33%RH
2025-02-18T17:31:00+02:00 Bucharest,32.5%RH
2025-02-18T17:40:39+02:00 Bucharest,33%RH
2025-02-18T17:45:00+02:00 Bucharest,33%RH
2025-02-18T18:00:00+02:00 Bucharest,33%RH
2025-02-18T18:01:00+02:00 Bucharest,31%RH
2025-02-18T18:10:38+02:00 Bucharest,33%RH
2025-02-18T18:15:00+02:00 Bucharest,33%RH
2025-02-18T18:20:38+02:00 Bucharest,33.5%RH
2025-02-18T18:30:00+02:00 Bucharest,33.5%RH
2025-02-18T18:31:00+02:00 Bucharest,34%RH
2025-02-18T18:45:00+02:00 Bucharest,34%RH
2025-02-18T18:50:38+02:00 Bucharest,34.5%RH
2025-02-18T19:00:00+02:00 Bucharest,34.5%RH
2025-02-18T19:01:00+02:00 Bucharest,33.5%RH
2025-02-18T19:10:37+02:00 Bucharest,34%RH
2025-02-18T19:15:00+02:00 Bucharest,34%RH
2025-02-18T19:20:37+02:00 Bucharest,34.5%RH
2025-02-18T19:30:00+02:00 Bucharest,34.5%RH
2025-02-18T19:45:00+02:00 Bucharest,34.5%RH
2025-02-18T20:00:00+02:00 Bucharest,34.5%RH
2025-02-18T20:10:36+02:00 Bucharest,34%RH
2025-02-18T20:15:00+02:00 Bucharest,34%RH
2025-02-18T20:30:00+02:00 Bucharest,34%RH
2025-02-18T20:40:36+02:00 Bucharest,33.5%RH
2025-02-18T20:45:00+02:00 Bucharest,33.5%RH
2025-02-18T21:00:00+02:00 Bucharest,33.5%RH
2025-02-18T21:15:00+02:00 Bucharest,33.5%RH
2025-02-18T21:30:00+02:00 Bucharest,33.5%RH
2025-02-18T21:40:35+02:00 Bucharest,33%RH
2025-02-18T21:45:00+02:00 Bucharest,33%RH
2025-02-18T21:50:34+02:00 Bucharest,33.5%RH
2025-02-18T22:00:00+02:00 Bucharest,33.5%RH
2025-02-18T22:15:00+02:00 Bucharest,33.5%RH
2025-02-18T22:30:00+02:00 Bucharest,33.5%RH
2025-02-18T22:45:00+02:00 Bucharest,33.5%RH
2025-02-18T22:50:33+02:00 Bucharest,34%RH
2025-02-18T23:00:00+02:00 Bucharest,34%RH
2025-02-18T23:10:33+02:00 Bucharest,34.5%RH
2025-02-18T23:15:00+02:00 Bucharest,34.5%RH
2025-02-18T23:20:33+02:00 Bucharest,33.5%RH
2025-02-18T23:30:00+02:00 Bucharest,33.5%RH
2025-02-18T23:40:32+02:00 Bucharest,33%RH
2025-02-18T23:45:00+02:00 Bucharest,33%RH
2025-02-19T00:00:00+02:00 Bucharest,33%RH
2025-02-19T00:15:00+02:00 Bucharest,33%RH
2025-02-19T00:20:32+02:00 Bucharest,32.5%RH
2025-02-19T00:30:00+02:00 Bucharest,32.5%RH
2025-02-19T00:45:00+02:00 Bucharest,32.5%RH
2025-02-19T01:00:00+02:00 Bucharest,32.5%RH
2025-02-19T01:01:00+02:00 Bucharest,32%RH
2025-02-19T01:15:00+02:00 Bucharest,32%RH
2025-02-19T01:30:00+02:00 Bucharest,32%RH
2025-02-19T01:45:00+02:00 Bucharest,32%RH
2025-02-19T02:00:00+02:00 Bucharest,32%RH
2025-02-19T02:01:00+02:00 Bucharest,31.5%RH
2025-02-19T02:15:00+02:00 Bucharest,31.5%RH
2025-02-19T02:30:00+02:00 Bucharest,31.5%RH
2025-02-19T02:45:00+02:00 Bucharest,31.5%RH
2025-02-19T02:50:29+02:00 Bucharest,31%RH
2025-02-19T03:00:00+02:00 Bucharest,31%RH
2025-02-19T03:15:00+02:00 Bucharest,31%RH
2025-02-19T03:20:29+02:00 Bucharest,30.5%RH
2025-02-19T03:30:00+02:00 Bucharest,30.5%RH
2025-02-19T03:45:00+02:00 Bucharest,30.5%RH
2025-02-19T04:00:00+02:00 Bucharest,30.5%RH
2025-02-19T04:15:00+02:00 Bucharest,30.5%RH
2025-02-19T04:30:00+02:00 Bucharest,30.5%RH
2025-02-19T04:31:00+02:00 Bucharest,30%RH
2025-02-19T04:45:00+02:00 Bucharest,30%RH
2025-02-19T05:00:00+02:00 Bucharest,30%RH
2025-02-19T05:10:27+02:00 Bucharest,30.5%RH
2025-02-19T05:15:00+02:00 Bucharest,30.5%RH
2025-02-19T05:20:26+02:00 Bucharest,30%RH
2025-02-19T05:30:00+02:00 Bucharest,30%RH
2025-02-19T05:31:00+02:00 Bucharest,30.5%RH
2025-02-19T05:45:00+02:00 Bucharest,30.5%RH
2025-02-19T06:00:00+02:00 Bucharest,30.5%RH
2025-02-19T06:01:00+02:00 Bucharest,30%RH
2025-02-19T06:15:00+02:00 Bucharest,30%RH
2025-02-19T06:20:25+02:00 Bucharest,30.5%RH
2025-02-19T06:30:00+02:00 Bucharest,30.5%RH
2025-02-19T06:45:00+02:00 Bucharest,30.5%RH
2025-02-19T07:00:00+02:00 Bucharest,30.5%RH
2025-02-19T07:15:00+02:00 Bucharest,30.5%RH
2025-02-19T07:30:00+02:00 Bucharest,30.5%RH
2025-02-19T07:31:00+02:00 Bucharest,30%RH
2025-02-19T07:45:00+02:00 Bucharest,30%RH
2025-02-19T08:00:00+02:00 Bucharest,30%RH
2025-02-19T08:15:00+02:00 Bucharest,30%RH
2025-02-19T08:30:00+02:00 Bucharest,30%RH
2025-02-19T08:45:00+02:00 Bucharest,30%RH
2025-02-19T09:00:00+02:00 Bucharest,30%RH
2025-02-19T09:15:00+02:00 Bucharest,30%RH
2025-02-19T09:20:22+02:00 Bucharest,30.5%RH
2025-02-19T09:30:00+02:00 Bucharest,30.5%RH
2025-02-19T09:31:00+02:00 Bucharest,31%RH
2025-02-19T09:45:00+02:00 Bucharest,31%RH
2025-02-19T09:50:22+02:00 Bucharest,31.5%RH
2025-02-19T10:00:00+02:00 Bucharest,31.5%RH
2025-02-19T10:01:00+02:00 Bucharest,32%RH
2025-02-19T10:10:21+02:00 Bucharest,31.5%RH
2025-02-19T10:15:00+02:00 Bucharest,31.5%RH
2025-02-19T10:30:00+02:00 Bucharest,31.5%RH
2025-02-19T10:31:00+02:00 Bucharest,28%RH
2025-02-19T10:40:21+02:00 Bucharest,30.5%RH
2025-02-19T10:45:00+02:00 Bucharest,30.5%RH
2025-02-19T10:50:21+02:00 Bucharest,31.5%RH
2025-02-19T11:00:00+02:00 Bucharest,31.5%RH
2025-02-19T11:01:00+02:00 Bucharest,32%RH
2025-02-19T11:15:00+02:00 Bucharest,32%RH
2025-02-19T11:30:00+02:00 Bucharest,32%RH
2025-02-19T11:31:00+02:00 Bucharest,31%RH
2025-02-19T11:40:20+02:00 Bucharest,31.5%RH
2025-02-19T11:45:00+02:00 Bucharest,31.5%RH
2025-02-19T12:00:00+02:00 Bucharest,31.5%RH
2025-02-19T12:15:00+02:00 Bucharest,31.5%RH
2025-02-19T12:30:00+02:00 Bucharest,31.5%RH
2025-02-19T12:31:00+02:00 Bucharest,32%RH
2025-02-19T12:40:19+02:00 Bucharest,31.5%RH
2025-02-19T12:45:00+02:00 Bucharest,31.5%RH
2025-02-19T12:50:18+02:00 Bucharest,32%RH
2025-02-19T13:00:00+02:00 Bucharest,32%RH
2025-02-19T13:01:00+02:00 Bucharest,31%RH
2025-02-19T13:10:18+02:00 Bucharest,32%RH
2025-02-19T13:15:00+02:00 Bucharest,32%RH
2025-02-19T13:20:18+02:00 Bucharest,32.5%RH
2025-02-19T13:30:00+02:00 Bucharest,32.5%RH
2025-02-19T13:45:00+02:00 Bucharest,32.5%RH
2025-02-19T13:50:17+02:00 Bucharest,32%RH
2025-02-19T14:00:00+02:00 Bucharest,32%RH
2025-02-19T14:01:00+02:00 Bucharest,32.5%RH
2025-02-19T14:15:00+02:00 Bucharest,32.5%RH
2025-02-19T14:30:00+02:00 Bucharest,32.5%RH
2025-03-10T18:45:00+02:00 Bucharest,34%RH
2025-03-10T19:15:00+02:00 Bucharest,35%RH
2025-03-10T19:22:09+02:00 Bucharest,34.5%RH
2025-03-10T19:30:00+02:00 Bucharest,34.5%RH
2025-03-10T19:32:09+02:00 Bucharest,35%RH
2025-03-10T19:42:08+02:00 Bucharest,36%RH
2025-03-10T19:45:00+02:00 Bucharest,36%RH
2025-03-10T20:00:00+02:00 Bucharest,36%RH
2025-03-10T20:02:08+02:00 Bucharest,34.5%RH
2025-03-10T20:12:08+02:00 Bucharest,35.5%RH
2025-03-10T20:15:00+02:00 Bucharest,35.5%RH
2025-03-10T20:22:08+02:00 Bucharest,35%RH
2025-03-10T20:30:00+02:00 Bucharest,35%RH
2025-03-10T20:32:08+02:00 Bucharest,35.5%RH
2025-03-10T20:42:07+02:00 Bucharest,36%RH
2025-03-10T20:45:00+02:00 Bucharest,36%RH
