ver:"3.0" more:T hisLimit:10000 dis:"Mon 1-Jan-2024 to Sun 1-Feb-2026" view:"chart" limit:10000 hisStart:2024-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-02T00:00:00+02:00 Bucharest
ts disKey:"ui::timestamp" tz:"Bucharest" chartFormat:"D-MMM",v0 cur amSensorRef:@p:linkEdge:r:2d9aaf5a-6e83ede1 "Site B Room 2 AQ" mod:2024-04-12T14:40:58.064Z hisSize:48425 tz:"Bucharest" roomRef:@p:linkEdge:r:2d996b8c-aab4b9e7 "Site B Room 2nca" lorawanPoint curStatus:"ok" amSensorAM107ModelId:"_amSensorAM107_point:pir" point his curVal:0 disMacro:"\$equipRef \$navName" lorawanConnRef:@p:linkEdge:r:2d9aaf5a-8fb5e82f "2 AQ" navName:"PIR" hisCollectInterval:15min equipRef:@p:linkEdge:r:2d9aaf5a-6e83ede1 "Site B Room 2 AQ" id:@p:linkEdge:r:2d9aaf5a-7668fe7b "Site B Room 2 AQ PIR" hisStart:2025-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-06T02:30:00+02:00 Bucharest occupied hisStatus:"ok" innLinkEdge kind:"Number" siteRef:@p:linkEdge:r:2d996a50-dc9f00bf "Site B Room" hisCollectCov:1 lorawanCur:"activity" floorRef:@p:linkEdge:r:2d996b6c-2cc687ba "p:linkEdge:r:2d996b6c-2cc687ba" sensor
2025-01-22T11:45:00+02:00 Bucharest,0
2025-01-22T12:00:00+02:00 Bucharest,0
2025-01-22T12:15:00+02:00 Bucharest,0
2025-01-22T12:30:00+02:00 Bucharest,0
2025-01-22T12:45:00+02:00 Bucharest,0
2025-01-22T13:00:00+02:00 Bucharest,0
2025-01-22T13:15:00+02:00 Bucharest,0
2025-01-22T13:30:00+02:00 Bucharest,0
2025-01-22T13:45:00+02:00 Bucharest,0
2025-01-22T14:00:00+02:00 Bucharest,0
2025-01-22T14:15:00+02:00 Bucharest,0
2025-01-22T14:30:00+02:00 Bucharest,0
2025-01-22T14:45:00+02:00 Bucharest,0
2025-01-22T15:00:00+02:00 Bucharest,0
2025-01-22T15:15:00+02:00 Bucharest,0
2025-01-22T15:30:00+02:00 Bucharest,0
2025-01-22T15:45:00+02:00 Bucharest,0
2025-01-22T16:00:00+02:00 Bucharest,0
2025-01-22T16:11:17+02:00 Bucharest,42
2025-01-22T16:15:00+02:00 Bucharest,42
2025-01-22T16:30:00+02:00 Bucharest,42
2025-01-22T16:31:18+02:00 Bucharest,25
2025-01-22T16:45:00+02:00 Bucharest,25
2025-01-22T16:51:17+02:00 Bucharest,23
2025-01-22T17:00:00+02:00 Bucharest,23
2025-01-22T17:15:00+02:00 Bucharest,23
2025-01-22T17:30:00+02:00 Bucharest,23
2025-01-22T17:41:18+02:00 Bucharest,2
2025-01-22T17:45:00+02:00 Bucharest,2
2025-01-22T17:51:17+02:00 Bucharest,104
2025-01-22T18:00:00+02:00 Bucharest,104
2025-01-22T18:11:18+02:00 Bucharest,100
2025-01-22T18:15:00+02:00 Bucharest,100
2025-01-22T18:30:00+02:00 Bucharest,100
2025-01-22T18:41:17+02:00 Bucharest,37
2025-01-22T18:45:00+02:00 Bucharest,37
2025-01-22T19:00:00+02:00 Bucharest,37
2025-01-22T19:01:17+02:00 Bucharest,0
2025-01-22T19:15:00+02:00 Bucharest,0
2025-01-22T19:30:00+02:00 Bucharest,0
2025-01-22T19:45:00+02:00 Bucharest,0
2025-01-22T20:00:00+02:00 Bucharest,0
2025-01-22T20:15:00+02:00 Bucharest,0
2025-01-22T20:30:00+02:00 Bucharest,0
2025-01-22T20:45:00+02:00 Bucharest,0
2025-01-22T21:00:00+02:00 Bucharest,0
2025-01-22T21:15:00+02:00 Bucharest,0
2025-01-22T21:30:00+02:00 Bucharest,0
2025-01-22T21:45:00+02:00 Bucharest,0
2025-01-22T21:51:18+02:00 Bucharest,64
2025-01-22T22:00:00+02:00 Bucharest,64
2025-01-22T22:15:00+02:00 Bucharest,64
2025-01-22T22:30:00+02:00 Bucharest,64
2025-01-22T22:45:00+02:00 Bucharest,64
2025-01-22T23:00:00+02:00 Bucharest,64
2025-01-22T23:11:17+02:00 Bucharest,0
2025-01-22T23:15:00+02:00 Bucharest,0
2025-01-22T23:30:00+02:00 Bucharest,0
2025-01-22T23:45:00+02:00 Bucharest,0
2025-01-23T00:00:00+02:00 Bucharest,0
2025-01-23T00:15:00+02:00 Bucharest,0
2025-01-23T00:30:00+02:00 Bucharest,0
2025-01-23T00:45:00+02:00 Bucharest,0
2025-01-23T01:00:00+02:00 Bucharest,0
2025-01-23T01:15:00+02:00 Bucharest,0
2025-01-23T01:30:00+02:00 Bucharest,0
2025-01-23T01:45:00+02:00 Bucharest,0
2025-01-23T02:00:00+02:00 Bucharest,0
2025-01-23T02:15:00+02:00 Bucharest,0
2025-01-23T02:30:00+02:00 Bucharest,0
2025-01-23T02:45:00+02:00 Bucharest,0
2025-01-23T03:00:00+02:00 Bucharest,0
2025-01-23T03:15:00+02:00 Bucharest,0
2025-01-23T03:30:00+02:00 Bucharest,0
2025-01-23T03:45:00+02:00 Bucharest,0
2025-01-23T04:00:00+02:00 Bucharest,0
2025-01-23T04:15:00+02:00 Bucharest,0
2025-01-23T04:30:00+02:00 Bucharest,0
2025-01-23T04:45:00+02:00 Bucharest,0
2025-01-23T05:00:00+02:00 Bucharest,0
2025-01-23T05:11:17+02:00 Bucharest,1
2025-01-23T05:15:00+02:00 Bucharest,1
2025-01-23T05:21:17+02:00 Bucharest,0
2025-01-23T05:30:00+02:00 Bucharest,0
2025-01-23T05:45:00+02:00 Bucharest,0
2025-01-23T06:00:00+02:00 Bucharest,0
2025-01-23T06:15:00+02:00 Bucharest,0
2025-01-23T06:30:00+02:00 Bucharest,0
2025-01-23T06:45:00+02:00 Bucharest,0
2025-01-23T06:51:18+02:00 Bucharest,183
2025-01-23T07:00:00+02:00 Bucharest,183
2025-01-23T07:01:17+02:00 Bucharest,177
2025-01-23T07:15:00+02:00 Bucharest,177
2025-01-23T07:21:18+02:00 Bucharest,0
2025-01-23T07:30:00+02:00 Bucharest,0
2025-01-23T07:45:00+02:00 Bucharest,0
2025-01-23T08:00:00+02:00 Bucharest,0
2025-01-23T08:15:00+02:00 Bucharest,0
2025-01-23T08:30:00+02:00 Bucharest,0
2025-01-23T08:45:00+02:00 Bucharest,0
2025-01-23T09:00:00+02:00 Bucharest,0
2025-01-23T09:15:00+02:00 Bucharest,0
2025-01-23T09:30:00+02:00 Bucharest,0
2025-01-23T09:45:00+02:00 Bucharest,0
2025-01-23T10:00:00+02:00 Bucharest,0
2025-01-23T10:15:00+02:00 Bucharest,0
2025-01-23T10:30:00+02:00 Bucharest,0
2025-01-23T10:45:00+02:00 Bucharest,0
2025-01-23T11:00:00+02:00 Bucharest,0
2025-01-23T11:15:00+02:00 Bucharest,0
2025-01-23T11:30:00+02:00 Bucharest,0
2025-01-23T11:45:00+02:00 Bucharest,0
2025-01-23T12:00:00+02:00 Bucharest,0
2025-01-23T12:15:00+02:00 Bucharest,0
2025-01-23T12:30:00+02:00 Bucharest,0
2025-01-23T12:45:00+02:00 Bucharest,0
2025-01-23T13:00:00+02:00 Bucharest,0
2025-01-23T13:15:00+02:00 Bucharest,0
2025-01-23T13:30:00+02:00 Bucharest,0
2025-01-23T13:45:00+02:00 Bucharest,0
2025-01-23T14:00:00+02:00 Bucharest,0
2025-01-23T14:15:00+02:00 Bucharest,0
2025-01-23T14:30:00+02:00 Bucharest,0
2025-01-23T14:45:00+02:00 Bucharest,0
2025-01-23T15:00:00+02:00 Bucharest,0
2025-01-23T15:15:00+02:00 Bucharest,0
2025-01-23T15:30:00+02:00 Bucharest,0
2025-01-23T15:31:17+02:00 Bucharest,177
2025-01-23T15:41:17+02:00 Bucharest,166
2025-01-23T15:45:00+02:00 Bucharest,166
2025-01-23T15:51:18+02:00 Bucharest,72
2025-01-23T16:00:00+02:00 Bucharest,72
2025-01-23T16:01:17+02:00 Bucharest,59
2025-01-23T16:15:00+02:00 Bucharest,59
2025-01-23T16:30:00+02:00 Bucharest,59
2025-01-23T16:41:17+02:00 Bucharest,185
2025-01-23T16:45:00+02:00 Bucharest,185
2025-01-23T17:00:00+02:00 Bucharest,185
2025-01-23T17:15:00+02:00 Bucharest,185
2025-01-23T17:30:00+02:00 Bucharest,185
2025-01-23T17:41:17+02:00 Bucharest,84
2025-01-23T17:45:00+02:00 Bucharest,84
2025-01-23T17:51:17+02:00 Bucharest,75
2025-01-23T18:00:00+02:00 Bucharest,75
2025-01-23T18:15:00+02:00 Bucharest,75
2025-01-23T18:21:17+02:00 Bucharest,226
2025-01-23T18:30:00+02:00 Bucharest,226
2025-01-23T18:31:17+02:00 Bucharest,86
2025-01-23T18:45:00+02:00 Bucharest,86
2025-01-23T19:00:00+02:00 Bucharest,86
2025-01-23T19:01:17+02:00 Bucharest,6
2025-01-23T19:15:00+02:00 Bucharest,6
2025-01-23T19:21:17+02:00 Bucharest,0
2025-01-23T19:30:00+02:00 Bucharest,0
2025-01-23T19:45:00+02:00 Bucharest,0
2025-01-23T20:00:00+02:00 Bucharest,0
2025-01-23T20:15:00+02:00 Bucharest,0
2025-01-23T20:30:00+02:00 Bucharest,0
2025-01-23T20:45:00+02:00 Bucharest,0
2025-01-23T21:00:00+02:00 Bucharest,0
2025-01-23T21:15:00+02:00 Bucharest,0
2025-01-23T21:30:00+02:00 Bucharest,0
2025-01-23T21:45:00+02:00 Bucharest,0
2025-01-23T22:00:00+02:00 Bucharest,0
2025-01-23T22:15:00+02:00 Bucharest,0
2025-01-23T22:30:00+02:00 Bucharest,0
2025-01-23T22:45:00+02:00 Bucharest,0
2025-01-23T23:00:00+02:00 Bucharest,0
2025-01-23T23:15:00+02:00 Bucharest,0
2025-01-23T23:30:00+02:00 Bucharest,0
2025-01-23T23:31:17+02:00 Bucharest,1
2025-01-23T23:45:00+02:00 Bucharest,1
2025-01-23T23:51:17+02:00 Bucharest,0
2025-01-24T00:00:00+02:00 Bucharest,0
2025-01-24T00:15:00+02:00 Bucharest,0
2025-01-24T00:30:00+02:00 Bucharest,0
2025-01-24T00:45:00+02:00 Bucharest,0
2025-01-24T01:00:00+02:00 Bucharest,0
2025-01-24T01:15:00+02:00 Bucharest,0
2025-01-24T01:30:00+02:00 Bucharest,0
2025-01-24T01:45:00+02:00 Bucharest,0
2025-01-24T02:00:00+02:00 Bucharest,0
2025-01-24T02:15:00+02:00 Bucharest,0
2025-01-24T02:30:00+02:00 Bucharest,0
2025-01-24T02:45:00+02:00 Bucharest,0
2025-01-24T03:00:00+02:00 Bucharest,0
2025-01-24T03:15:00+02:00 Bucharest,0
2025-01-24T03:30:00+02:00 Bucharest,0
2025-01-24T03:45:00+02:00 Bucharest,0
2025-01-24T04:00:00+02:00 Bucharest,0
2025-01-24T04:15:00+02:00 Bucharest,0
2025-01-24T04:30:00+02:00 Bucharest,0
2025-01-24T04:45:00+02:00 Bucharest,0
2025-01-24T05:00:00+02:00 Bucharest,0
2025-01-24T05:15:00+02:00 Bucharest,0
2025-01-24T05:30:00+02:00 Bucharest,0
2025-01-24T05:45:00+02:00 Bucharest,0
2025-01-24T06:00:00+02:00 Bucharest,0
2025-01-24T06:15:00+02:00 Bucharest,0
2025-01-24T06:30:00+02:00 Bucharest,0
2025-01-24T06:45:00+02:00 Bucharest,0
2025-01-24T07:00:00+02:00 Bucharest,0
2025-01-24T07:15:00+02:00 Bucharest,0
2025-01-24T07:30:00+02:00 Bucharest,0
2025-01-24T07:45:00+02:00 Bucharest,0
2025-01-24T08:00:00+02:00 Bucharest,0
2025-01-24T08:15:00+02:00 Bucharest,0
2025-01-24T08:30:00+02:00 Bucharest,0
2025-01-24T08:41:17+02:00 Bucharest,13
2025-01-24T08:45:00+02:00 Bucharest,13
2025-01-24T08:51:17+02:00 Bucharest,150
2025-01-24T09:00:00+02:00 Bucharest,150
2025-01-24T09:01:17+02:00 Bucharest,36
2025-01-24T09:15:00+02:00 Bucharest,36
2025-01-24T09:21:17+02:00 Bucharest,0
2025-01-24T09:30:00+02:00 Bucharest,0
2025-01-24T09:45:00+02:00 Bucharest,0
2025-01-24T10:00:00+02:00 Bucharest,0
2025-01-24T10:15:00+02:00 Bucharest,0
2025-01-24T10:30:00+02:00 Bucharest,0
2025-01-24T10:45:00+02:00 Bucharest,0
2025-01-24T11:00:00+02:00 Bucharest,0
2025-01-24T11:15:00+02:00 Bucharest,0
2025-01-24T11:30:00+02:00 Bucharest,0
2025-01-24T11:45:00+02:00 Bucharest,0
2025-01-24T12:00:00+02:00 Bucharest,0
2025-01-24T12:15:00+02:00 Bucharest,0
2025-01-24T12:30:00+02:00 Bucharest,0
2025-01-24T12:45:00+02:00 Bucharest,0
2025-01-24T13:00:00+02:00 Bucharest,0
2025-01-24T13:15:00+02:00 Bucharest,0
2025-01-24T13:30:00+02:00 Bucharest,0
2025-01-24T13:45:00+02:00 Bucharest,0
2025-01-24T14:00:00+02:00 Bucharest,0
2025-01-24T14:15:00+02:00 Bucharest,0
2025-01-24T14:30:00+02:00 Bucharest,0
2025-01-24T14:45:00+02:00 Bucharest,0
2025-01-24T15:00:00+02:00 Bucharest,0
2025-01-24T15:15:00+02:00 Bucharest,0
2025-01-24T15:30:00+02:00 Bucharest,0
2025-01-24T15:45:00+02:00 Bucharest,0
2025-01-24T16:00:00+02:00 Bucharest,0
2025-01-24T16:15:00+02:00 Bucharest,0
2025-01-24T16:30:00+02:00 Bucharest,0
2025-01-24T16:45:00+02:00 Bucharest,0
2025-01-24T17:00:00+02:00 Bucharest,0
2025-01-24T17:15:00+02:00 Bucharest,0
2025-01-24T17:30:00+02:00 Bucharest,0
2025-01-24T17:45:00+02:00 Bucharest,0
2025-01-24T18:00:00+02:00 Bucharest,0
2025-01-24T18:15:00+02:00 Bucharest,0
2025-01-24T18:30:00+02:00 Bucharest,0
2025-01-24T18:45:00+02:00 Bucharest,0
2025-01-24T19:00:00+02:00 Bucharest,0
2025-01-24T19:15:00+02:00 Bucharest,0
2025-01-24T19:30:00+02:00 Bucharest,0
2025-01-24T19:45:00+02:00 Bucharest,0
2025-01-24T20:00:00+02:00 Bucharest,0
2025-01-24T20:15:00+02:00 Bucharest,0
2025-01-24T20:30:00+02:00 Bucharest,0
2025-01-24T20:45:00+02:00 Bucharest,0
2025-01-24T21:00:00+02:00 Bucharest,0
2025-01-24T21:15:00+02:00 Bucharest,0
2025-01-24T21:30:00+02:00 Bucharest,0
2025-01-24T21:45:00+02:00 Bucharest,0
2025-01-24T22:00:00+02:00 Bucharest,0
2025-01-24T22:01:17+02:00 Bucharest,134
2025-01-24T22:11:17+02:00 Bucharest,16
2025-01-24T22:15:00+02:00 Bucharest,16
2025-01-24T22:21:16+02:00 Bucharest,0
2025-01-24T22:30:00+02:00 Bucharest,0
2025-01-24T22:45:00+02:00 Bucharest,0
2025-01-24T23:00:00+02:00 Bucharest,0
2025-01-24T23:15:00+02:00 Bucharest,0
2025-01-24T23:30:00+02:00 Bucharest,0
2025-01-24T23:45:00+02:00 Bucharest,0
2025-01-25T00:00:00+02:00 Bucharest,0
2025-01-25T00:15:00+02:00 Bucharest,0
2025-01-25T00:30:00+02:00 Bucharest,0
2025-01-25T00:45:00+02:00 Bucharest,0
2025-01-25T01:00:00+02:00 Bucharest,0
2025-01-25T01:15:00+02:00 Bucharest,0
2025-01-25T01:30:00+02:00 Bucharest,0
2025-01-25T01:45:00+02:00 Bucharest,0
2025-01-25T02:00:00+02:00 Bucharest,0
2025-01-25T02:15:00+02:00 Bucharest,0
2025-01-25T02:30:00+02:00 Bucharest,0
2025-01-25T02:45:00+02:00 Bucharest,0
2025-01-25T03:00:00+02:00 Bucharest,0
2025-01-25T03:15:00+02:00 Bucharest,0
2025-01-25T03:30:00+02:00 Bucharest,0
2025-01-25T03:45:00+02:00 Bucharest,0
2025-01-25T04:00:00+02:00 Bucharest,0
2025-01-25T04:15:00+02:00 Bucharest,0
2025-01-25T04:30:00+02:00 Bucharest,0
2025-01-25T04:45:00+02:00 Bucharest,0
2025-01-25T05:00:00+02:00 Bucharest,0
2025-01-25T05:15:00+02:00 Bucharest,0
2025-01-25T05:30:00+02:00 Bucharest,0
2025-01-25T05:45:00+02:00 Bucharest,0
2025-01-25T06:00:00+02:00 Bucharest,0
2025-01-25T06:15:00+02:00 Bucharest,0
2025-01-25T06:30:00+02:00 Bucharest,0
2025-01-25T06:45:00+02:00 Bucharest,0
2025-01-25T07:00:00+02:00 Bucharest,0
2025-01-25T07:15:00+02:00 Bucharest,0
2025-01-25T07:30:00+02:00 Bucharest,0
2025-01-25T07:31:17+02:00 Bucharest,2
2025-01-25T07:45:00+02:00 Bucharest,2
2025-01-25T08:00:00+02:00 Bucharest,2
2025-01-25T08:15:00+02:00 Bucharest,2
2025-01-25T08:21:17+02:00 Bucharest,0
2025-01-25T08:30:00+02:00 Bucharest,0
2025-01-25T08:31:17+02:00 Bucharest,6
2025-01-25T08:41:17+02:00 Bucharest,56
2025-01-25T08:45:00+02:00 Bucharest,56
2025-01-25T08:51:17+02:00 Bucharest,0
2025-01-25T09:00:00+02:00 Bucharest,0
2025-01-25T09:15:00+02:00 Bucharest,0
2025-01-25T09:30:00+02:00 Bucharest,0
2025-01-25T09:45:00+02:00 Bucharest,0
2025-01-25T10:00:00+02:00 Bucharest,0
2025-01-25T10:15:00+02:00 Bucharest,0
2025-01-25T10:30:00+02:00 Bucharest,0
2025-01-25T10:45:00+02:00 Bucharest,0
2025-01-25T11:00:00+02:00 Bucharest,0
2025-01-25T11:15:00+02:00 Bucharest,0
2025-01-25T11:30:00+02:00 Bucharest,0
2025-01-25T11:45:00+02:00 Bucharest,0
2025-01-25T12:00:00+02:00 Bucharest,0
2025-01-25T12:11:16+02:00 Bucharest,17
2025-01-25T12:15:00+02:00 Bucharest,17
2025-01-25T12:30:00+02:00 Bucharest,17
2025-01-25T12:41:17+02:00 Bucharest,0
2025-01-25T12:45:00+02:00 Bucharest,0
2025-01-25T13:00:00+02:00 Bucharest,0
2025-01-25T13:15:00+02:00 Bucharest,0
2025-01-25T13:30:00+02:00 Bucharest,0
2025-01-25T13:45:00+02:00 Bucharest,0
2025-01-25T14:00:00+02:00 Bucharest,0
2025-01-25T14:15:00+02:00 Bucharest,0
2025-01-25T14:30:00+02:00 Bucharest,0
2025-01-25T14:45:00+02:00 Bucharest,0
2025-01-25T14:51:18+02:00 Bucharest,20
2025-01-25T15:00:00+02:00 Bucharest,20
2025-01-25T15:15:00+02:00 Bucharest,20
2025-01-25T15:21:18+02:00 Bucharest,48
2025-01-25T15:30:00+02:00 Bucharest,48
2025-01-25T15:45:00+02:00 Bucharest,48
2025-01-25T15:51:17+02:00 Bucharest,50
2025-01-25T16:00:00+02:00 Bucharest,50
2025-01-25T16:01:18+02:00 Bucharest,77
2025-01-25T16:11:18+02:00 Bucharest,15
2025-01-25T16:15:00+02:00 Bucharest,15
2025-01-25T16:30:00+02:00 Bucharest,15
2025-01-25T16:41:18+02:00 Bucharest,70
2025-01-25T16:45:00+02:00 Bucharest,70
2025-01-25T16:51:18+02:00 Bucharest,14
2025-01-25T17:00:00+02:00 Bucharest,14
2025-01-25T17:11:18+02:00 Bucharest,0
2025-01-25T17:15:00+02:00 Bucharest,0
2025-01-25T17:30:00+02:00 Bucharest,0
2025-01-25T17:45:00+02:00 Bucharest,0
2025-01-25T17:51:18+02:00 Bucharest,15
2025-01-25T18:00:00+02:00 Bucharest,15
2025-01-25T18:15:00+02:00 Bucharest,15
2025-01-25T18:21:18+02:00 Bucharest,1
2025-01-25T18:30:00+02:00 Bucharest,1
2025-01-25T18:45:00+02:00 Bucharest,1
2025-01-25T19:00:00+02:00 Bucharest,1
2025-01-25T19:01:18+02:00 Bucharest,2
2025-01-25T19:11:18+02:00 Bucharest,141
2025-01-25T19:15:00+02:00 Bucharest,141
2025-01-25T19:30:00+02:00 Bucharest,141
2025-01-25T19:31:18+02:00 Bucharest,22
2025-01-25T19:45:00+02:00 Bucharest,22
2025-01-25T20:00:00+02:00 Bucharest,22
2025-01-25T20:15:00+02:00 Bucharest,22
2025-01-25T20:21:18+02:00 Bucharest,0
2025-01-25T20:30:00+02:00 Bucharest,0
2025-01-25T20:41:18+02:00 Bucharest,9
2025-01-25T20:45:00+02:00 Bucharest,9
2025-01-25T21:00:00+02:00 Bucharest,9
2025-01-25T21:15:00+02:00 Bucharest,9
2025-01-25T21:30:00+02:00 Bucharest,9
2025-01-25T21:31:18+02:00 Bucharest,0
2025-01-25T21:45:00+02:00 Bucharest,0
2025-01-25T22:00:00+02:00 Bucharest,0
2025-01-25T22:15:00+02:00 Bucharest,0
2025-01-25T22:30:00+02:00 Bucharest,0
2025-01-25T22:45:00+02:00 Bucharest,0
2025-01-25T23:00:00+02:00 Bucharest,0
2025-01-25T23:15:00+02:00 Bucharest,0
2025-01-25T23:30:00+02:00 Bucharest,0
2025-01-25T23:31:17+02:00 Bucharest,37
2025-01-25T23:45:00+02:00 Bucharest,37
2025-01-26T00:00:00+02:00 Bucharest,37
2025-01-26T00:15:00+02:00 Bucharest,37
2025-01-26T00:30:00+02:00 Bucharest,37
2025-01-26T00:31:18+02:00 Bucharest,0
2025-01-26T00:45:00+02:00 Bucharest,0
2025-01-26T01:00:00+02:00 Bucharest,0
2025-01-26T01:15:00+02:00 Bucharest,0
2025-01-26T01:30:00+02:00 Bucharest,0
2025-01-26T01:45:00+02:00 Bucharest,0
2025-01-26T02:00:00+02:00 Bucharest,0
2025-01-26T02:15:00+02:00 Bucharest,0
2025-01-26T02:30:00+02:00 Bucharest,0
2025-01-26T02:45:00+02:00 Bucharest,0
2025-01-26T03:00:00+02:00 Bucharest,0
2025-01-26T03:15:00+02:00 Bucharest,0
2025-01-26T03:30:00+02:00 Bucharest,0
2025-01-26T03:45:00+02:00 Bucharest,0
2025-01-26T04:00:00+02:00 Bucharest,0
2025-01-26T04:15:00+02:00 Bucharest,0
2025-01-26T04:30:00+02:00 Bucharest,0
2025-01-26T04:45:00+02:00 Bucharest,0
2025-01-26T05:00:00+02:00 Bucharest,0
2025-01-26T05:15:00+02:00 Bucharest,0
2025-01-26T05:30:00+02:00 Bucharest,0
2025-01-26T05:45:00+02:00 Bucharest,0
2025-01-26T06:00:00+02:00 Bucharest,0
2025-01-26T06:15:00+02:00 Bucharest,0
2025-01-26T06:30:00+02:00 Bucharest,0
2025-01-26T06:45:00+02:00 Bucharest,0
2025-01-26T07:00:00+02:00 Bucharest,0
2025-01-26T07:15:00+02:00 Bucharest,0
2025-01-26T07:30:00+02:00 Bucharest,0
2025-01-26T07:45:00+02:00 Bucharest,0
2025-01-26T08:00:00+02:00 Bucharest,0
2025-01-26T08:15:00+02:00 Bucharest,0
2025-01-26T08:30:00+02:00 Bucharest,0
2025-01-26T08:45:00+02:00 Bucharest,0
2025-01-26T09:00:00+02:00 Bucharest,0
2025-01-26T09:15:00+02:00 Bucharest,0
2025-01-26T09:30:00+02:00 Bucharest,0
2025-01-26T09:45:00+02:00 Bucharest,0
2025-01-26T10:00:00+02:00 Bucharest,0
2025-01-26T10:15:00+02:00 Bucharest,0
2025-01-26T10:21:17+02:00 Bucharest,61
2025-01-26T10:30:00+02:00 Bucharest,61
2025-01-26T10:31:18+02:00 Bucharest,80
2025-01-26T10:45:00+02:00 Bucharest,80
2025-01-26T11:00:00+02:00 Bucharest,80
2025-01-26T11:01:17+02:00 Bucharest,10
2025-01-26T11:15:00+02:00 Bucharest,10
2025-01-26T11:30:00+02:00 Bucharest,10
2025-01-26T11:31:17+02:00 Bucharest,47
2025-01-26T11:45:00+02:00 Bucharest,47
2025-01-26T11:51:18+02:00 Bucharest,143
2025-01-26T12:00:00+02:00 Bucharest,143
2025-01-26T12:11:17+02:00 Bucharest,86
2025-01-26T12:15:00+02:00 Bucharest,86
2025-01-26T12:21:18+02:00 Bucharest,0
2025-01-26T12:30:00+02:00 Bucharest,0
2025-01-26T12:45:00+02:00 Bucharest,0
2025-01-26T13:00:00+02:00 Bucharest,0
2025-01-26T13:15:00+02:00 Bucharest,0
2025-01-26T13:30:00+02:00 Bucharest,0
2025-01-26T13:45:00+02:00 Bucharest,0
2025-01-26T14:00:00+02:00 Bucharest,0
2025-01-26T14:11:18+02:00 Bucharest,855
2025-01-26T14:15:00+02:00 Bucharest,855
2025-01-26T14:21:18+02:00 Bucharest,39
2025-01-26T14:30:00+02:00 Bucharest,39
2025-01-26T14:31:17+02:00 Bucharest,72
2025-01-26T14:41:18+02:00 Bucharest,91
2025-01-26T14:45:00+02:00 Bucharest,91
2025-01-26T14:51:18+02:00 Bucharest,0
2025-01-26T15:00:00+02:00 Bucharest,0
2025-01-26T15:01:17+02:00 Bucharest,1
2025-01-26T15:11:17+02:00 Bucharest,0
2025-01-26T15:15:00+02:00 Bucharest,0
2025-01-26T15:30:00+02:00 Bucharest,0
2025-01-26T15:45:00+02:00 Bucharest,0
2025-01-26T16:00:00+02:00 Bucharest,0
2025-01-26T16:15:00+02:00 Bucharest,0
2025-01-26T16:30:00+02:00 Bucharest,0
2025-01-26T16:45:00+02:00 Bucharest,0
2025-01-26T17:00:00+02:00 Bucharest,0
2025-01-26T17:15:00+02:00 Bucharest,0
2025-01-26T17:30:00+02:00 Bucharest,0
2025-01-26T17:45:00+02:00 Bucharest,0
2025-01-26T18:00:00+02:00 Bucharest,0
2025-01-26T18:15:00+02:00 Bucharest,0
2025-01-26T18:30:00+02:00 Bucharest,0
2025-01-26T18:45:00+02:00 Bucharest,0
2025-01-26T18:51:18+02:00 Bucharest,1
2025-01-26T19:00:00+02:00 Bucharest,1
2025-01-26T19:15:00+02:00 Bucharest,1
2025-01-26T19:30:00+02:00 Bucharest,1
2025-01-26T19:31:18+02:00 Bucharest,103
2025-01-26T19:41:18+02:00 Bucharest,174
2025-01-26T19:45:00+02:00 Bucharest,174
2025-01-26T20:00:00+02:00 Bucharest,174
2025-01-26T20:15:00+02:00 Bucharest,174
2025-01-26T20:30:00+02:00 Bucharest,174
2025-01-26T20:31:17+02:00 Bucharest,4
2025-01-26T20:45:00+02:00 Bucharest,4
2025-01-26T20:51:18+02:00 Bucharest,0
2025-01-26T21:00:00+02:00 Bucharest,0
2025-01-26T21:15:00+02:00 Bucharest,0
2025-01-26T21:30:00+02:00 Bucharest,0
2025-01-26T21:45:00+02:00 Bucharest,0
2025-01-26T22:00:00+02:00 Bucharest,0
2025-01-26T22:15:00+02:00 Bucharest,0
2025-01-26T22:30:00+02:00 Bucharest,0
2025-01-26T22:45:00+02:00 Bucharest,0
2025-01-26T23:00:00+02:00 Bucharest,0
2025-01-26T23:11:18+02:00 Bucharest,2
2025-01-26T23:15:00+02:00 Bucharest,2
2025-01-26T23:30:00+02:00 Bucharest,2
2025-01-26T23:31:17+02:00 Bucharest,122
2025-01-26T23:45:00+02:00 Bucharest,122
2025-01-26T23:51:18+02:00 Bucharest,0
2025-01-27T00:00:00+02:00 Bucharest,0
2025-01-27T00:15:00+02:00 Bucharest,0
2025-01-27T00:30:00+02:00 Bucharest,0
2025-01-27T00:45:00+02:00 Bucharest,0
2025-01-27T01:00:00+02:00 Bucharest,0
2025-01-27T01:15:00+02:00 Bucharest,0
2025-01-27T01:30:00+02:00 Bucharest,0
2025-01-27T01:45:00+02:00 Bucharest,0
2025-01-27T02:00:00+02:00 Bucharest,0
2025-01-27T02:01:18+02:00 Bucharest,1
2025-01-27T02:15:00+02:00 Bucharest,1
2025-01-27T02:21:17+02:00 Bucharest,0
2025-01-27T02:30:00+02:00 Bucharest,0
2025-01-27T02:45:00+02:00 Bucharest,0
2025-01-27T03:00:00+02:00 Bucharest,0
2025-01-27T03:15:00+02:00 Bucharest,0
