ver:"3.0" more:T hisLimit:10000 dis:"Mon 1-Jan-2024 to Sun 1-Feb-2026" view:"chart" limit:10000 hisStart:2024-01-01T00:00:00+02:00 Bucharest hisEnd:2026-02-02T00:00:00+02:00 Bucharest
ts disKey:"ui::timestamp" tz:"Bucharest" chartFormat:"D-MMM",v0 cur amSensorRef:@p:linkEdge:r:2d9ab104-58bf844a "Site B Room 5 AQ" mod:2024-04-12T14:41:37.947Z hisSize:33838 tz:"Bucharest" roomRef:@p:linkEdge:r:2d996b90-ac30c77f "Site B Room 5" lorawanPoint amSensorAM107ModelId:"_amSensorAM107_point:humidity" point maxVal:100 his minVal:0 disMacro:"\$equipRef \$navName" lorawanConnRef:@p:linkEdge:r:2d9ab104-e21f5c37 "5 AQ" humidity navName:"Humidity" hisCollectInterval:15min equipRef:@p:linkEdge:r:2d9ab104-58bf844a "Site B Room 5 AQ" id:@p:linkEdge:r:2d9ab104-07cee7e3 "Site B Room 5 AQ Humidity" hisStart:2025-01-01T00:00:00+02:00 Bucharest hisEnd:2025-09-28T11:00:00+03:00 Bucharest hisStatus:"ok" innLinkEdge kind:"Number" siteRef:@p:linkEdge:r:2d996a50-dc9f00bf "Site B Room" hisCollectCov:0.1 lorawanCur:"humidity" unit:"%RH" floorRef:@p:linkEdge:r:2d996b6c-2cc687ba "p:linkEdge:r:2d996b6c-2cc687ba" sensor
2025-03-21T20:15:00+02:00 Bucharest,40%RH
2025-03-21T20:23:17+02:00 Bucharest,41%RH
2025-03-21T20:30:00+02:00 Bucharest,41%RH
2025-03-21T20:33:18+02:00 Bucharest,41.5%RH
2025-03-21T20:43:17+02:00 Bucharest,41%RH
2025-03-21T20:45:00+02:00 Bucharest,41%RH
2025-03-21T20:53:17+02:00 Bucharest,40.5%RH
2025-03-21T21:00:00+02:00 Bucharest,40.5%RH
2025-03-21T21:03:18+02:00 Bucharest,40%RH
2025-03-21T21:15:00+02:00 Bucharest,40%RH
2025-03-21T21:23:17+02:00 Bucharest,40.5%RH
2025-03-21T21:30:00+02:00 Bucharest,40.5%RH
2025-03-21T21:33:18+02:00 Bucharest,41%RH
2025-03-21T21:45:00+02:00 Bucharest,41%RH
2025-03-21T22:00:00+02:00 Bucharest,41%RH
2025-03-21T22:03:17+02:00 Bucharest,41.5%RH
2025-03-21T22:13:18+02:00 Bucharest,42.5%RH
2025-03-21T22:15:00+02:00 Bucharest,42.5%RH
2025-03-21T22:23:17+02:00 Bucharest,43%RH
2025-03-21T22:30:00+02:00 Bucharest,43%RH
2025-03-21T22:45:00+02:00 Bucharest,43%RH
2025-03-21T22:53:18+02:00 Bucharest,42.5%RH
2025-03-21T23:00:00+02:00 Bucharest,42.5%RH
2025-03-21T23:15:00+02:00 Bucharest,42.5%RH
2025-03-21T23:30:00+02:00 Bucharest,42.5%RH
2025-03-21T23:43:17+02:00 Bucharest,42%RH
2025-03-21T23:45:00+02:00 Bucharest,42%RH
2025-03-21T23:53:18+02:00 Bucharest,41.5%RH
2025-03-22T00:00:00+02:00 Bucharest,41.5%RH
2025-03-22T00:03:17+02:00 Bucharest,40.5%RH
2025-03-22T00:15:00+02:00 Bucharest,40.5%RH
2025-03-22T00:30:00+02:00 Bucharest,40.5%RH
2025-03-22T00:45:00+02:00 Bucharest,40.5%RH
2025-03-22T01:00:00+02:00 Bucharest,40.5%RH
2025-03-22T01:13:17+02:00 Bucharest,41%RH
2025-03-22T01:15:00+02:00 Bucharest,41%RH
2025-03-22T01:30:00+02:00 Bucharest,41%RH
2025-03-22T01:43:17+02:00 Bucharest,41.5%RH
2025-03-22T01:45:00+02:00 Bucharest,41.5%RH
2025-03-22T02:00:00+02:00 Bucharest,41.5%RH
2025-03-22T02:13:18+02:00 Bucharest,42%RH
2025-03-22T02:15:00+02:00 Bucharest,42%RH
2025-03-22T02:23:17+02:00 Bucharest,41.5%RH
2025-03-22T02:30:00+02:00 Bucharest,41.5%RH
2025-03-22T02:45:00+02:00 Bucharest,41.5%RH
2025-03-22T03:00:00+02:00 Bucharest,41.5%RH
2025-03-22T03:15:00+02:00 Bucharest,41.5%RH
2025-03-22T03:30:00+02:00 Bucharest,41.5%RH
2025-03-22T03:45:00+02:00 Bucharest,41.5%RH
2025-03-22T04:00:00+02:00 Bucharest,41.5%RH
2025-03-22T04:15:00+02:00 Bucharest,41.5%RH
2025-03-22T04:23:18+02:00 Bucharest,42%RH
2025-03-22T04:30:00+02:00 Bucharest,42%RH
2025-03-22T04:33:17+02:00 Bucharest,41.5%RH
2025-03-22T04:45:00+02:00 Bucharest,41.5%RH
2025-03-22T05:00:00+02:00 Bucharest,41.5%RH
2025-03-22T05:15:00+02:00 Bucharest,41.5%RH
2025-03-22T05:30:00+02:00 Bucharest,41.5%RH
2025-03-22T05:45:00+02:00 Bucharest,41.5%RH
2025-03-22T06:00:00+02:00 Bucharest,41.5%RH
2025-03-22T06:03:18+02:00 Bucharest,41%RH
2025-03-22T06:15:00+02:00 Bucharest,41%RH
2025-03-22T06:23:17+02:00 Bucharest,40.5%RH
2025-03-22T06:30:00+02:00 Bucharest,40.5%RH
2025-03-22T06:45:00+02:00 Bucharest,40.5%RH
2025-03-22T06:53:17+02:00 Bucharest,40%RH
2025-03-22T07:00:00+02:00 Bucharest,40%RH
2025-03-22T07:15:00+02:00 Bucharest,40%RH
2025-03-22T07:30:00+02:00 Bucharest,40%RH
2025-03-22T07:33:17+02:00 Bucharest,39.5%RH
2025-03-22T07:45:00+02:00 Bucharest,39.5%RH
2025-03-22T08:00:00+02:00 Bucharest,39.5%RH
2025-03-22T08:15:00+02:00 Bucharest,39.5%RH
2025-03-22T08:30:00+02:00 Bucharest,39.5%RH
2025-03-22T08:33:17+02:00 Bucharest,40%RH
2025-03-22T08:45:00+02:00 Bucharest,40%RH
2025-03-22T09:00:00+02:00 Bucharest,40%RH
2025-03-22T09:03:17+02:00 Bucharest,40.5%RH
2025-03-22T09:15:00+02:00 Bucharest,40.5%RH
2025-03-22T09:30:00+02:00 Bucharest,40.5%RH
2025-03-22T09:33:17+02:00 Bucharest,40%RH
2025-03-22T09:45:00+02:00 Bucharest,40%RH
2025-03-22T10:00:00+02:00 Bucharest,40%RH
2025-03-22T10:15:00+02:00 Bucharest,40%RH
2025-03-22T10:30:00+02:00 Bucharest,40%RH
2025-03-22T10:33:18+02:00 Bucharest,39.5%RH
2025-03-22T10:43:17+02:00 Bucharest,40%RH
2025-03-22T10:45:00+02:00 Bucharest,40%RH
2025-03-22T10:53:17+02:00 Bucharest,40.5%RH
2025-03-22T11:00:00+02:00 Bucharest,40.5%RH
2025-03-22T11:03:17+02:00 Bucharest,41%RH
2025-03-22T11:15:00+02:00 Bucharest,41%RH
2025-03-22T11:23:17+02:00 Bucharest,40%RH
2025-03-22T11:30:00+02:00 Bucharest,40%RH
2025-03-22T11:43:18+02:00 Bucharest,39.5%RH
2025-03-22T11:45:00+02:00 Bucharest,39.5%RH
2025-03-22T12:00:00+02:00 Bucharest,39.5%RH
2025-03-22T12:15:00+02:00 Bucharest,39.5%RH
2025-03-22T12:30:00+02:00 Bucharest,39.5%RH
2025-03-22T12:45:00+02:00 Bucharest,39.5%RH
2025-03-22T13:45:00+02:00 Bucharest,39.5%RH
2025-03-22T13:53:17+02:00 Bucharest,36.5%RH
2025-03-22T14:00:00+02:00 Bucharest,36.5%RH
2025-03-22T14:03:17+02:00 Bucharest,32%RH
2025-03-22T14:13:17+02:00 Bucharest,32.5%RH
2025-03-22T14:15:00+02:00 Bucharest,32.5%RH
2025-03-22T14:23:17+02:00 Bucharest,32%RH
2025-03-22T14:30:00+02:00 Bucharest,32%RH
2025-03-22T14:33:17+02:00 Bucharest,32.5%RH
2025-03-22T14:43:17+02:00 Bucharest,32%RH
2025-03-22T14:45:00+02:00 Bucharest,32%RH
2025-03-22T15:00:00+02:00 Bucharest,32%RH
2025-03-22T15:13:17+02:00 Bucharest,31.5%RH
2025-03-22T15:15:00+02:00 Bucharest,31.5%RH
2025-03-22T15:23:17+02:00 Bucharest,32%RH
2025-03-22T15:30:00+02:00 Bucharest,32%RH
2025-03-22T15:33:17+02:00 Bucharest,32.5%RH
2025-03-22T15:43:17+02:00 Bucharest,31.5%RH
2025-03-22T15:45:00+02:00 Bucharest,31.5%RH
2025-03-22T15:53:17+02:00 Bucharest,31%RH
2025-03-22T16:00:00+02:00 Bucharest,31%RH
2025-03-22T16:15:00+02:00 Bucharest,31%RH
2025-03-22T16:23:17+02:00 Bucharest,30%RH
2025-03-22T16:30:00+02:00 Bucharest,30%RH
2025-03-22T16:33:17+02:00 Bucharest,29.5%RH
2025-03-22T16:43:18+02:00 Bucharest,30%RH
2025-03-22T16:45:00+02:00 Bucharest,30%RH
2025-03-22T16:53:17+02:00 Bucharest,31%RH
2025-03-22T17:00:00+02:00 Bucharest,31%RH
2025-03-22T17:03:17+02:00 Bucharest,31.5%RH
2025-03-22T17:15:00+02:00 Bucharest,31.5%RH
2025-03-22T17:23:17+02:00 Bucharest,31%RH
2025-03-22T17:30:00+02:00 Bucharest,31%RH
2025-03-22T17:33:17+02:00 Bucharest,31.5%RH
2025-03-22T17:43:17+02:00 Bucharest,32.5%RH
2025-03-22T17:45:00+02:00 Bucharest,32.5%RH
2025-03-22T17:53:17+02:00 Bucharest,31.5%RH
2025-03-22T18:00:00+02:00 Bucharest,31.5%RH
2025-03-22T18:03:17+02:00 Bucharest,33%RH
2025-03-22T18:13:17+02:00 Bucharest,33.5%RH
2025-03-22T18:15:00+02:00 Bucharest,33.5%RH
2025-03-22T18:30:00+02:00 Bucharest,33.5%RH
2025-03-22T18:33:17+02:00 Bucharest,34%RH
2025-03-22T18:43:17+02:00 Bucharest,36%RH
2025-03-22T18:45:00+02:00 Bucharest,36%RH
2025-03-22T18:53:17+02:00 Bucharest,36.5%RH
2025-03-22T19:00:00+02:00 Bucharest,36.5%RH
2025-03-22T19:15:00+02:00 Bucharest,36.5%RH
2025-03-22T19:30:00+02:00 Bucharest,36.5%RH
2025-03-22T19:33:18+02:00 Bucharest,37%RH
2025-03-22T19:43:17+02:00 Bucharest,37.5%RH
2025-03-22T19:45:00+02:00 Bucharest,37.5%RH
2025-03-22T19:53:17+02:00 Bucharest,38%RH
2025-03-22T20:00:00+02:00 Bucharest,38%RH
2025-03-22T20:13:17+02:00 Bucharest,37.5%RH
2025-03-22T20:15:00+02:00 Bucharest,37.5%RH
2025-03-22T20:30:00+02:00 Bucharest,37.5%RH
2025-03-22T20:33:17+02:00 Bucharest,38%RH
2025-03-22T20:45:00+02:00 Bucharest,38%RH
2025-03-22T21:00:00+02:00 Bucharest,38%RH
2025-03-22T21:15:00+02:00 Bucharest,38%RH
2025-03-22T21:23:17+02:00 Bucharest,38.5%RH
2025-03-22T21:30:00+02:00 Bucharest,38.5%RH
2025-03-22T21:45:00+02:00 Bucharest,38.5%RH
2025-03-22T22:00:00+02:00 Bucharest,38.5%RH
2025-03-22T22:03:17+02:00 Bucharest,37%RH
2025-03-22T22:13:17+02:00 Bucharest,34%RH
2025-03-22T22:15:00+02:00 Bucharest,34%RH
2025-03-22T22:23:17+02:00 Bucharest,35.5%RH
2025-03-22T22:30:00+02:00 Bucharest,35.5%RH
2025-03-22T22:33:17+02:00 Bucharest,36.5%RH
2025-03-22T22:43:17+02:00 Bucharest,35.5%RH
2025-03-22T22:45:00+02:00 Bucharest,35.5%RH
2025-03-22T22:53:16+02:00 Bucharest,35%RH
2025-03-22T23:00:00+02:00 Bucharest,35%RH
2025-03-22T23:03:17+02:00 Bucharest,37%RH
2025-03-22T23:13:17+02:00 Bucharest,38%RH
2025-03-22T23:15:00+02:00 Bucharest,38%RH
2025-03-22T23:30:00+02:00 Bucharest,38%RH
2025-03-22T23:43:17+02:00 Bucharest,38.5%RH
2025-03-22T23:45:00+02:00 Bucharest,38.5%RH
2025-03-23T00:00:00+02:00 Bucharest,38.5%RH
2025-03-23T00:13:17+02:00 Bucharest,38%RH
2025-03-23T00:15:00+02:00 Bucharest,38%RH
2025-03-23T00:30:00+02:00 Bucharest,38%RH
2025-03-23T00:45:00+02:00 Bucharest,38%RH
2025-03-23T01:00:00+02:00 Bucharest,38%RH
2025-03-23T01:15:00+02:00 Bucharest,38%RH
2025-03-23T01:30:00+02:00 Bucharest,38%RH
2025-03-23T01:45:00+02:00 Bucharest,38%RH
2025-03-23T02:00:00+02:00 Bucharest,38%RH
2025-03-23T02:15:00+02:00 Bucharest,38%RH
2025-03-23T02:30:00+02:00 Bucharest,38%RH
2025-03-23T02:45:00+02:00 Bucharest,38%RH
2025-03-23T02:53:17+02:00 Bucharest,38.5%RH
2025-03-23T03:00:00+02:00 Bucharest,38.5%RH
2025-03-23T03:15:00+02:00 Bucharest,38.5%RH
2025-03-23T03:30:00+02:00 Bucharest,38.5%RH
2025-03-23T03:45:00+02:00 Bucharest,38.5%RH
2025-03-23T04:00:00+02:00 Bucharest,38.5%RH
2025-03-23T04:15:00+02:00 Bucharest,38.5%RH
2025-03-23T04:30:00+02:00 Bucharest,38.5%RH
2025-03-23T04:45:00+02:00 Bucharest,38.5%RH
2025-03-23T05:00:00+02:00 Bucharest,38.5%RH
2025-03-23T05:15:00+02:00 Bucharest,38.5%RH
2025-03-23T05:30:00+02:00 Bucharest,38.5%RH
2025-03-23T05:43:17+02:00 Bucharest,39%RH
2025-03-23T05:45:00+02:00 Bucharest,39%RH
2025-03-23T06:00:00+02:00 Bucharest,39%RH
2025-03-23T06:15:00+02:00 Bucharest,39%RH
2025-03-23T06:30:00+02:00 Bucharest,39%RH
2025-03-23T06:45:00+02:00 Bucharest,39%RH
2025-03-23T07:00:00+02:00 Bucharest,39%RH
2025-03-23T07:15:00+02:00 Bucharest,39%RH
2025-03-23T07:30:00+02:00 Bucharest,39%RH
2025-03-23T07:45:00+02:00 Bucharest,39%RH
2025-03-23T08:00:00+02:00 Bucharest,39%RH
2025-03-23T08:15:00+02:00 Bucharest,39%RH
2025-03-23T08:30:00+02:00 Bucharest,39%RH
2025-03-23T08:45:00+02:00 Bucharest,39%RH
2025-03-23T09:00:00+02:00 Bucharest,39%RH
2025-03-23T09:15:00+02:00 Bucharest,39%RH
2025-03-23T09:30:00+02:00 Bucharest,39%RH
2025-03-23T09:33:16+02:00 Bucharest,39.5%RH
2025-03-23T09:45:00+02:00 Bucharest,39.5%RH
2025-03-23T10:00:00+02:00 Bucharest,39.5%RH
2025-03-23T10:15:00+02:00 Bucharest,39.5%RH
2025-03-23T10:30:00+02:00 Bucharest,39.5%RH
2025-03-23T10:45:00+02:00 Bucharest,39.5%RH
2025-03-23T11:00:00+02:00 Bucharest,39.5%RH
2025-03-23T11:13:16+02:00 Bucharest,40%RH
2025-03-23T11:15:00+02:00 Bucharest,40%RH
2025-03-23T11:30:00+02:00 Bucharest,40%RH
2025-03-23T11:45:00+02:00 Bucharest,40%RH
2025-03-23T11:53:17+02:00 Bucharest,40.5%RH
2025-03-23T12:00:00+02:00 Bucharest,40.5%RH
2025-03-23T12:13:17+02:00 Bucharest,41%RH
2025-03-23T12:15:00+02:00 Bucharest,41%RH
2025-03-23T12:23:16+02:00 Bucharest,41.5%RH
2025-03-23T12:30:00+02:00 Bucharest,41.5%RH
2025-03-23T12:33:17+02:00 Bucharest,42%RH
2025-03-23T12:43:17+02:00 Bucharest,43%RH
2025-03-23T12:45:00+02:00 Bucharest,43%RH
2025-03-23T13:00:00+02:00 Bucharest,43%RH
2025-03-23T13:03:18+02:00 Bucharest,42.5%RH
2025-03-23T13:13:17+02:00 Bucharest,43.5%RH
2025-03-23T13:15:00+02:00 Bucharest,43.5%RH
2025-03-23T13:30:00+02:00 Bucharest,43.5%RH
2025-03-23T13:33:17+02:00 Bucharest,43%RH
2025-03-23T13:45:00+02:00 Bucharest,43%RH
2025-03-23T13:53:17+02:00 Bucharest,42.5%RH
2025-03-23T14:00:00+02:00 Bucharest,42.5%RH
2025-03-23T14:13:17+02:00 Bucharest,42%RH
2025-03-23T14:15:00+02:00 Bucharest,42%RH
2025-03-23T14:23:17+02:00 Bucharest,41.5%RH
2025-03-23T14:30:00+02:00 Bucharest,41.5%RH
2025-03-23T14:45:00+02:00 Bucharest,41.5%RH
2025-03-23T15:00:00+02:00 Bucharest,41.5%RH
2025-03-23T15:13:16+02:00 Bucharest,41%RH
2025-03-23T15:15:00+02:00 Bucharest,41%RH
2025-03-23T15:30:00+02:00 Bucharest,41%RH
2025-03-23T15:45:00+02:00 Bucharest,41%RH
2025-03-23T16:00:00+02:00 Bucharest,41%RH
2025-03-23T16:03:17+02:00 Bucharest,41.5%RH
2025-03-23T16:15:00+02:00 Bucharest,41.5%RH
2025-03-23T16:30:00+02:00 Bucharest,41.5%RH
2025-03-23T16:45:00+02:00 Bucharest,41.5%RH
2025-03-23T17:00:00+02:00 Bucharest,41.5%RH
2025-03-23T17:15:00+02:00 Bucharest,41.5%RH
2025-03-23T17:23:16+02:00 Bucharest,42%RH
2025-03-23T17:30:00+02:00 Bucharest,42%RH
2025-03-23T17:45:00+02:00 Bucharest,42%RH
2025-03-23T18:00:00+02:00 Bucharest,42%RH
2025-03-23T18:15:00+02:00 Bucharest,42%RH
2025-03-23T18:30:00+02:00 Bucharest,42%RH
2025-03-23T18:33:16+02:00 Bucharest,42.5%RH
2025-03-23T18:45:00+02:00 Bucharest,42.5%RH
2025-03-23T19:00:00+02:00 Bucharest,42.5%RH
2025-03-23T19:15:00+02:00 Bucharest,42.5%RH
2025-03-23T19:30:00+02:00 Bucharest,42.5%RH
2025-03-23T19:33:16+02:00 Bucharest,43%RH
2025-03-23T19:45:00+02:00 Bucharest,43%RH
2025-03-23T20:00:00+02:00 Bucharest,43%RH
2025-03-23T20:03:17+02:00 Bucharest,42.5%RH
2025-03-23T20:15:00+02:00 Bucharest,42.5%RH
2025-03-23T20:23:17+02:00 Bucharest,43%RH
2025-03-23T20:30:00+02:00 Bucharest,43%RH
2025-03-23T20:45:00+02:00 Bucharest,43%RH
2025-03-23T21:00:00+02:00 Bucharest,43%RH
2025-03-23T21:13:16+02:00 Bucharest,43.5%RH
2025-03-23T21:15:00+02:00 Bucharest,43.5%RH
2025-03-23T21:23:16+02:00 Bucharest,43%RH
2025-03-23T21:30:00+02:00 Bucharest,43%RH
2025-03-23T21:45:00+02:00 Bucharest,43%RH
2025-03-23T22:00:00+02:00 Bucharest,43%RH
2025-03-23T22:15:00+02:00 Bucharest,43%RH
2025-03-23T22:23:16+02:00 Bucharest,43.5%RH
2025-03-23T22:30:00+02:00 Bucharest,43.5%RH
2025-03-23T22:43:17+02:00 Bucharest,44%RH
2025-03-23T22:45:00+02:00 Bucharest,44%RH
2025-03-23T23:00:00+02:00 Bucharest,44%RH
2025-03-23T23:15:00+02:00 Bucharest,44%RH
2025-03-23T23:23:17+02:00 Bucharest,44.5%RH
2025-03-23T23:30:00+02:00 Bucharest,44.5%RH
2025-03-23T23:45:00+02:00 Bucharest,44.5%RH
2025-03-24T00:00:00+02:00 Bucharest,44.5%RH
2025-03-24T00:15:00+02:00 Bucharest,44.5%RH
2025-03-24T00:30:00+02:00 Bucharest,44.5%RH
2025-03-24T00:45:00+02:00 Bucharest,44.5%RH
2025-03-24T01:00:00+02:00 Bucharest,44.5%RH
2025-03-24T01:15:00+02:00 Bucharest,44.5%RH
2025-03-24T01:30:00+02:00 Bucharest,44.5%RH
2025-03-24T01:45:00+02:00 Bucharest,44.5%RH
2025-03-24T02:00:00+02:00 Bucharest,44.5%RH
2025-03-24T02:15:00+02:00 Bucharest,44.5%RH
2025-03-24T02:30:00+02:00 Bucharest,44.5%RH
2025-03-24T02:45:00+02:00 Bucharest,44.5%RH
2025-03-24T03:00:00+02:00 Bucharest,44.5%RH
2025-03-24T03:15:00+02:00 Bucharest,44.5%RH
2025-03-24T03:30:00+02:00 Bucharest,44.5%RH
2025-03-24T03:45:00+02:00 Bucharest,44.5%RH
2025-03-24T04:00:00+02:00 Bucharest,44.5%RH
2025-03-24T04:15:00+02:00 Bucharest,44.5%RH
2025-03-24T04:30:00+02:00 Bucharest,44.5%RH
2025-03-24T04:33:16+02:00 Bucharest,45%RH
2025-03-24T04:45:00+02:00 Bucharest,45%RH
2025-03-24T05:00:00+02:00 Bucharest,45%RH
2025-03-24T05:13:16+02:00 Bucharest,44.5%RH
2025-03-24T05:15:00+02:00 Bucharest,44.5%RH
2025-03-24T05:30:00+02:00 Bucharest,44.5%RH
2025-03-24T05:33:17+02:00 Bucharest,44%RH
2025-03-24T05:45:00+02:00 Bucharest,44%RH
2025-03-24T06:00:00+02:00 Bucharest,44%RH
2025-03-24T06:15:00+02:00 Bucharest,44%RH
2025-03-24T06:30:00+02:00 Bucharest,44%RH
2025-03-24T06:45:00+02:00 Bucharest,44%RH
2025-03-24T07:00:00+02:00 Bucharest,44%RH
2025-03-24T07:13:17+02:00 Bucharest,43.5%RH
2025-03-24T07:15:00+02:00 Bucharest,43.5%RH
2025-03-24T07:30:00+02:00 Bucharest,43.5%RH
2025-03-24T07:45:00+02:00 Bucharest,43.5%RH
2025-03-24T08:00:00+02:00 Bucharest,43.5%RH
2025-03-24T08:03:16+02:00 Bucharest,43%RH
2025-03-24T08:15:00+02:00 Bucharest,43%RH
2025-03-24T08:30:00+02:00 Bucharest,43%RH
2025-03-24T08:45:00+02:00 Bucharest,43%RH
2025-03-24T09:00:00+02:00 Bucharest,43%RH
2025-03-24T09:15:00+02:00 Bucharest,43%RH
2025-03-24T09:30:00+02:00 Bucharest,43%RH
2025-03-24T09:43:16+02:00 Bucharest,43.5%RH
2025-03-24T09:45:00+02:00 Bucharest,43.5%RH
2025-03-24T10:00:00+02:00 Bucharest,43.5%RH
2025-03-24T10:03:16+02:00 Bucharest,44%RH
2025-03-24T10:15:00+02:00 Bucharest,44%RH
2025-03-24T10:30:00+02:00 Bucharest,44%RH
2025-03-24T10:45:00+02:00 Bucharest,44%RH
2025-03-24T11:00:00+02:00 Bucharest,44%RH
2025-03-24T11:15:00+02:00 Bucharest,44%RH
2025-03-24T11:30:00+02:00 Bucharest,44%RH
2025-03-24T11:43:16+02:00 Bucharest,44.5%RH
2025-03-24T11:45:00+02:00 Bucharest,44.5%RH
2025-03-24T12:00:00+02:00 Bucharest,44.5%RH
2025-03-24T12:03:16+02:00 Bucharest,44%RH
2025-03-24T12:15:00+02:00 Bucharest,44%RH
2025-03-24T12:30:00+02:00 Bucharest,44%RH
2025-03-24T12:33:16+02:00 Bucharest,43.5%RH
2025-03-24T12:45:00+02:00 Bucharest,43.5%RH
2025-03-24T13:00:00+02:00 Bucharest,43.5%RH
2025-03-24T13:15:00+02:00 Bucharest,43.5%RH
2025-03-24T13:23:17+02:00 Bucharest,43%RH
2025-03-24T13:30:00+02:00 Bucharest,43%RH
2025-03-24T13:45:00+02:00 Bucharest,43%RH
2025-03-24T14:00:00+02:00 Bucharest,43%RH
2025-03-24T14:15:00+02:00 Bucharest,43%RH
2025-03-24T14:30:00+02:00 Bucharest,43%RH
2025-03-24T14:45:00+02:00 Bucharest,43%RH
2025-03-24T15:00:00+02:00 Bucharest,43%RH
2025-03-24T15:15:00+02:00 Bucharest,43%RH
2025-03-24T15:30:00+02:00 Bucharest,43%RH
2025-03-24T15:33:17+02:00 Bucharest,43.5%RH
2025-03-24T15:45:00+02:00 Bucharest,43.5%RH
2025-03-24T15:53:16+02:00 Bucharest,44%RH
2025-03-24T16:00:00+02:00 Bucharest,44%RH
2025-03-24T16:13:17+02:00 Bucharest,44.5%RH
2025-03-24T16:15:00+02:00 Bucharest,44.5%RH
2025-03-24T16:23:16+02:00 Bucharest,45.5%RH
2025-03-24T16:30:00+02:00 Bucharest,45.5%RH
2025-03-24T16:33:16+02:00 Bucharest,44.5%RH
2025-03-24T16:43:17+02:00 Bucharest,45%RH
2025-03-24T16:45:00+02:00 Bucharest,45%RH
2025-03-24T17:00:00+02:00 Bucharest,45%RH
2025-03-24T17:15:00+02:00 Bucharest,45%RH
2025-03-24T17:30:00+02:00 Bucharest,45%RH
2025-03-24T17:45:00+02:00 Bucharest,45%RH
2025-03-24T18:00:00+02:00 Bucharest,45%RH
2025-03-24T18:13:16+02:00 Bucharest,45.5%RH
2025-03-24T18:15:00+02:00 Bucharest,45.5%RH
2025-03-24T18:23:17+02:00 Bucharest,45%RH
2025-03-24T18:30:00+02:00 Bucharest,45%RH
2025-03-24T18:45:00+02:00 Bucharest,45%RH
2025-03-24T18:53:17+02:00 Bucharest,45.5%RH
2025-03-24T19:00:00+02:00 Bucharest,45.5%RH
2025-03-24T19:15:00+02:00 Bucharest,45.5%RH
2025-03-24T19:30:00+02:00 Bucharest,45.5%RH
2025-03-24T19:45:00+02:00 Bucharest,45.5%RH
2025-03-24T20:00:00+02:00 Bucharest,45.5%RH
2025-03-24T20:03:17+02:00 Bucharest,45%RH
2025-03-24T20:15:00+02:00 Bucharest,45%RH
2025-03-24T20:30:00+02:00 Bucharest,45%RH
2025-03-24T20:45:00+02:00 Bucharest,45%RH
2025-03-24T21:00:00+02:00 Bucharest,45%RH
2025-03-24T21:15:00+02:00 Bucharest,45%RH
2025-03-24T21:23:16+02:00 Bucharest,45.5%RH
2025-03-24T21:30:00+02:00 Bucharest,45.5%RH
2025-03-24T21:33:16+02:00 Bucharest,46%RH
2025-03-24T21:45:00+02:00 Bucharest,46%RH
2025-03-24T21:53:16+02:00 Bucharest,46.5%RH
2025-03-24T22:00:00+02:00 Bucharest,46.5%RH
2025-03-24T22:15:00+02:00 Bucharest,46.5%RH
2025-03-24T22:30:00+02:00 Bucharest,46.5%RH
2025-03-24T22:45:00+02:00 Bucharest,46.5%RH
2025-03-24T23:00:00+02:00 Bucharest,46.5%RH
2025-03-24T23:15:00+02:00 Bucharest,46.5%RH
2025-03-24T23:30:00+02:00 Bucharest,46.5%RH
2025-03-24T23:45:00+02:00 Bucharest,46.5%RH
2025-03-25T00:00:00+02:00 Bucharest,46.5%RH
2025-03-25T00:15:00+02:00 Bucharest,46.5%RH
2025-03-25T00:30:00+02:00 Bucharest,46.5%RH
2025-03-25T00:45:00+02:00 Bucharest,46.5%RH
2025-03-25T00:53:16+02:00 Bucharest,46%RH
2025-03-25T01:00:00+02:00 Bucharest,46%RH
2025-03-25T01:15:00+02:00 Bucharest,46%RH
2025-03-25T01:30:00+02:00 Bucharest,46%RH
2025-03-25T01:33:16+02:00 Bucharest,46.5%RH
2025-03-25T01:45:00+02:00 Bucharest,46.5%RH
2025-03-25T02:00:00+02:00 Bucharest,46.5%RH
2025-03-25T02:15:00+02:00 Bucharest,46.5%RH
2025-03-25T02:30:00+02:00 Bucharest,46.5%RH
2025-03-25T02:45:00+02:00 Bucharest,46.5%RH
2025-03-25T03:00:00+02:00 Bucharest,46.5%RH
2025-03-25T03:15:00+02:00 Bucharest,46.5%RH
2025-03-25T03:30:00+02:00 Bucharest,46.5%RH
2025-03-25T03:45:00+02:00 Bucharest,46.5%RH
2025-03-25T04:00:00+02:00 Bucharest,46.5%RH
2025-03-25T04:15:00+02:00 Bucharest,46.5%RH
2025-03-25T04:30:00+02:00 Bucharest,46.5%RH
2025-03-25T04:33:16+02:00 Bucharest,47%RH
2025-03-25T04:43:16+02:00 Bucharest,46.5%RH
2025-03-25T04:45:00+02:00 Bucharest,46.5%RH
2025-03-25T05:00:00+02:00 Bucharest,46.5%RH
2025-03-25T05:15:00+02:00 Bucharest,46.5%RH
2025-03-25T05:30:00+02:00 Bucharest,46.5%RH
2025-03-25T05:33:16+02:00 Bucharest,47%RH
2025-03-25T05:43:16+02:00 Bucharest,46.5%RH
2025-03-25T05:45:00+02:00 Bucharest,46.5%RH
2025-03-25T06:00:00+02:00 Bucharest,46.5%RH
2025-03-25T06:15:00+02:00 Bucharest,46.5%RH
